name,id,date,defect1,defect2,defect3,defect4,defect5,defect6,defect7,defect8,defect9,defect10,defect11,defect12
a82be59d-743d-4d0f-a6c0-c55781b41813, a889178c-24ea-455e-8c41-7453d6095f5d, 2022-03-30 10:53:30.256728+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
78e7e143-6e4b-4b0d-b6db-4b433fba7c6b, 4c9b98cd-8254-491c-ac1f-a5cc65f4332d, 2022-03-30 10:53:31.970284+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
3747c5f6-0cee-49a9-bd39-acd8cd4b4920, 4c9b98cd-8254-491c-ac1f-a5cc65f4332d, 2022-03-30 10:53:32.389582+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
ae40d8a8-9819-4c06-83ab-b9050a071742, 1c53a75e-3e3b-43b8-b2eb-1721c41f0713, 2022-03-30 10:53:34.430419+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
eb99e9dc-dc10-47c8-9a5f-34ae7cc43cd8, 4c9b98cd-8254-491c-ac1f-a5cc65f4332d, 2022-03-30 10:53:32.641831+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
19db680c-6240-4a63-8ed6-d3669327c579, 1c53a75e-3e3b-43b8-b2eb-1721c41f0713, 2022-03-30 10:53:35.020085+00:00, tailing x 18,broken x 2,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
ee25c1b2-3ea8-410a-9583-e5ad89e68886, faad76f2-1247-486f-8733-73825fafb3dc, 2022-03-30 10:53:37.152401+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
b172dd1e-56ec-4676-89d1-4f6e2e49135d, 1c53a75e-3e3b-43b8-b2eb-1721c41f0713, 2022-03-30 10:53:35.543713+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
da06f01c-fa83-453c-858b-89c192731e2c, faad76f2-1247-486f-8733-73825fafb3dc, 2022-03-30 10:53:37.640052+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
46c066e8-f7b3-4fb5-b66b-39efde9d7ecf, 99f569a2-c71f-4554-a8f7-7e0a5f92083f, 2022-03-30 10:53:40.003668+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
f51c0883-5cee-45e3-aae8-2e2d67b24731, faad76f2-1247-486f-8733-73825fafb3dc, 2022-03-30 10:53:38.101288+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
0498f224-1f71-4e71-8961-6f89dcfd97cc, 99f569a2-c71f-4554-a8f7-7e0a5f92083f, 2022-03-30 10:53:40.674368+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
ddd1f40d-74b0-49fa-96a5-9182a7fa4fdd, 64ad1d47-a0b2-4eae-922a-f217cc9cce4b, 2022-03-30 10:53:43.416093+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
e42598b3-2e96-4be0-a178-a38adedcb25f, 99f569a2-c71f-4554-a8f7-7e0a5f92083f, 2022-03-30 10:53:41.093965+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
8022c8d3-79cf-434a-8839-489a1ad3607e, 64ad1d47-a0b2-4eae-922a-f217cc9cce4b, 2022-03-30 10:53:43.874584+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_4_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_45.77 x 1 ,,
339a93e3-f4b5-4d9e-9358-49522c76bd32, db178be7-f79f-45d3-9c4d-ae3dd3eded73, 2022-03-30 10:53:46.019167+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
78f5e15f-cb74-45e3-af1e-19cf40855af8, 64ad1d47-a0b2-4eae-922a-f217cc9cce4b, 2022-03-30 10:53:44.153998+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
ffb93aab-d4fe-4524-bb84-08a70f44d3a5, db178be7-f79f-45d3-9c4d-ae3dd3eded73, 2022-03-30 10:53:46.366643+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
e6547f7a-096e-421e-bed6-f56fa8eccaa8, 1627a2e9-e9dc-4738-b88b-27cc597524a9, 2022-03-30 10:53:49.423378+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
b9ad3015-6c5f-4f6c-ac5c-13eb718d60de, db178be7-f79f-45d3-9c4d-ae3dd3eded73, 2022-03-30 10:53:46.714789+00:00, tailing x 18,broken x 2,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
ff1a7ac0-6f55-4c63-a7e9-4947b87dc2b5, 1627a2e9-e9dc-4738-b88b-27cc597524a9, 2022-03-30 10:53:49.844683+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
6da69caf-23c0-4dbc-a518-4ce5352b7635, 57eba9fd-f7ee-4de9-8349-46837efd506c, 2022-03-30 10:53:52.695660+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
f81ad4be-5fac-446d-a051-4fa089f84d81, 1627a2e9-e9dc-4738-b88b-27cc597524a9, 2022-03-30 10:53:50.309492+00:00, broken x 2,tailing x 18,Oval x 15,Diameter x 8,Diameter_1_1_57.57 x 1,Diameter_1_2_50.34 x 1,Diameter_2_1_51.55 x 1,Diameter_2_2_50.34 x 1,Diameter_2_3_51.07 x 1,Diameter_2_6_50.83 x 1,Diameter_3_1_50.58 x 1,Diameter_3_3_51.31 x 1 
d3098342-77f8-451d-ad1f-e0ef74515051, 57eba9fd-f7ee-4de9-8349-46837efd506c, 2022-03-30 10:53:53.128422+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
6520494b-7bef-4540-9bbe-4c9a0d5e9700, 57eba9fd-f7ee-4de9-8349-46837efd506c, 2022-03-30 10:53:53.551045+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
5a691588-79a0-4d1f-b80c-ae395d81c94c, 44ebda38-2dc1-43ad-b39e-da98457ea3c0, 2022-03-30 10:53:55.826111+00:00, creamout x 2,broken x 10,Oval x 9,Diameter x 6,Diameter_1_1_50.1 x 1,Diameter_1_5_43.84 x 1,Diameter_2_2_45.29 x 1,Diameter_2_3_45.77 x 1,Diameter_2_5_45.77 x 1,Diameter_2_6_50.58 x 1 ,,
f4d77aa5-6143-4594-a080-7644d79e7928, 44ebda38-2dc1-43ad-b39e-da98457ea3c0, 2022-03-30 10:53:56.075355+00:00, broken x 3,tailing x 18,Oval x 14,Diameter x 8,Diameter_1_1_50.58 x 1,Diameter_1_6_50.58 x 1,Diameter_2_1_56.85 x 1,Diameter_2_5_45.53 x 1,Diameter_3_2_50.58 x 1,Diameter_3_3_40.47 x 1,Diameter_3_5_6.26 x 1,Diameter_3_6_50.83 x 1 
02fce162-3592-45e3-a7c7-ffc1c84a2042, 44ebda38-2dc1-43ad-b39e-da98457ea3c0, 2022-03-30 10:53:56.553811+00:00, broken x 2,tailing x 18,Oval x 13,Diameter x 7,Diameter_1_1_60.7 x 1,Diameter_2_1_50.58 x 1,Diameter_2_2_50.34 x 1,Diameter_2_5_51.07 x 1,Diameter_2_6_51.07 x 1,Diameter_3_1_50.1 x 1,Diameter_3_5_51.07 x 1 ,
